iter	RMSE
1682	248.642371
1683	248.6389161
1684	248.6372
1685	248.6332334
1686	248.6309509
1687	248.6282819
1688	248.6266043
1689	248.6236438
1690	248.6205413
1691	248.6186874
1692	248.6161145
1693	248.6143306
1694	248.610761
1695	248.608994
1696	248.6059131
1697	248.6055374
1698	248.6035818
1699	248.600554
1700	248.5957568
1701	248.5943978
1702	248.5872011
1703	248.5804376
1704	248.5766165
1705	248.5730594
1706	248.5704595
1707	248.5693951
1708	248.5677816
1709	248.5675324
1710	248.5638962
1711	248.5595206
1712	248.5566548
1713	248.552685
1714	248.5504396
1715	248.5452837
1716	248.5412703
1717	248.5378509
1718	248.5333765
1719	248.5293664
1720	248.5264034
1721	248.5225295
1722	248.5177405
1723	248.516808
1724	248.5141805
1725	248.5106958
1726	248.5044809
1727	248.5025121
1728	248.5007697
1729	248.4998744
1730	248.49825
1731	248.495991
1732	248.493737
1733	248.4897077
1734	248.4857665
1735	248.4841124
1736	248.4835171
1737	248.4802079
1738	248.4793376
1739	248.4785564
1740	248.4753136
1741	248.4730399
1742	248.4705411
1743	248.4704181
1744	248.4675716
1745	248.4621008
1746	248.4608938
1747	248.4579115
1748	248.4542567
1749	248.4509795
1750	248.4506332
1751	248.4475965
1752	248.4473975
1753	248.4454103
1754	248.4442306
1755	248.4401831
1756	248.4366517
1757	248.4347124
1758	248.4341641
1759	248.4320927
1760	248.4319746
1761	248.4295929
1762	248.4259628
1763	248.4238407
1764	248.4215522
1765	248.4180256
1766	248.4176861
1767	248.4154339
1768	248.4148758
1769	248.4134583
1770	248.4131442
1771	248.41088
1772	248.4107926
1773	248.4093645
1774	248.4069613
1775	248.4041961
1776	248.4012157
1777	248.3974757
1778	248.3923754
1779	248.3878407
1780	248.3845219
1781	248.3820596
1782	248.3792138
1783	248.3764123
1784	248.3763301
1785	248.3749902
1786	248.3714275
1787	248.3695796
1788	248.3685279
1789	248.365741
1790	248.3631373
1791	248.3613957
1792	248.358071
1793	248.3548365
1794	248.3529869
1795	248.3526492
1796	248.3482605
1797	248.3474278
1798	248.3439235
1799	248.3421866
1800	248.3384319
1801	248.3342002
1802	248.3309211
1803	248.3299658
1804	248.3281235
1805	248.3279991
1806	248.3252377
1807	248.3226591
1808	248.3200455
1809	248.3192879
1810	248.3133172
1811	248.309387
1812	248.3055615
1813	248.3051861
1814	248.3019106
1815	248.3013489
1816	248.3012177
1817	248.2991505
1818	248.2990027
1819	248.293622
1820	248.2919066
1821	248.2877427
1822	248.2857075
1823	248.2844617
1824	248.2804829
1825	248.2786491
1826	248.2757892
1827	248.2741729
1828	248.2729365
1829	248.272528
1830	248.2709767
1831	248.2674463
1832	248.2665434
1833	248.2651436
1834	248.2642165
1835	248.2611513
1836	248.2584614
1837	248.256853
1838	248.2567068
1839	248.253118
1840	248.2528562
1841	248.2504526
1842	248.2488458
1843	248.2455679
1844	248.2433921
1845	248.2402818
1846	248.2383722
1847	248.234772
1848	248.2326648
1849	248.2316413
1850	248.2269558
1851	248.2236328
1852	248.2198475
1853	248.2197891
1854	248.2164399
1855	248.2159519
1856	248.2153475
1857	248.2102965
1858	248.2084245
1859	248.2080709
1860	248.2049514
1861	248.202089
1862	248.2019483
1863	248.2018078
1864	248.1987368
1865	248.1952873
1866	248.1919148
1867	248.1865251
1868	248.1831409
1869	248.1805143
1870	248.1777689
1871	248.1748497
1872	248.1715375
1873	248.1681489
1874	248.1648985
1875	248.1615923
1876	248.1599643
1877	248.1571396
1878	248.1535741
1879	248.1503918
1880	248.14797
1881	248.1449734
1882	248.1399359
1883	248.1382482
1884	248.1345837
1885	248.1340927
1886	248.1321568
1887	248.1283024
1888	248.125095
1889	248.1235279
1890	248.1203709
1891	248.1202572
1892	248.1168881
1893	248.1127869
1894	248.1124029
1895	248.1104759
1896	248.1074414
1897	248.1042552
1898	248.1005285
1899	248.0987242
1900	248.0954835
1901	248.0930431
1902	248.089296
1903	248.0857207
1904	248.0835364
1905	248.0801715
1906	248.0762691
1907	248.0737279
1908	248.0726006
1909	248.070597
1910	248.0692524
1911	248.0655242
1912	248.0622146
1913	248.0606479
1914	248.0575367
1915	248.0545786
1916	248.054082
1917	248.0539745
1918	248.0528154
1919	248.0500371
1920	248.0466264
1921	248.0417614
1922	248.0391956
1923	248.0355816
1924	248.0317829
1925	248.0296955
1926	248.0265653
1927	248.0221403
1928	248.0206306
1929	248.0184347
1930	248.0165437
1931	248.0161542
1932	248.0131455
1933	248.0128946
1934	248.0097773
1935	248.0066583
1936	248.0046895
1937	248.0023131
1938	248.0017672
1939	248.0003113
1940	247.9995726
1941	247.9971017
1942	247.9923342
1943	247.9906256
1944	247.9888633
1945	247.9884324
1946	247.9862331
1947	247.9830561
1948	247.9798709
1949	247.9762452
1950	247.975042
1951	247.9710634
1952	247.9701204
1953	247.9669275
1954	247.9615146
1955	247.9580954
1956	247.9575026
1957	247.9560085
1958	247.9535197
1959	247.95065
1960	247.9479214
1961	247.9475316
1962	247.944689
1963	247.9419757
1964	247.9418076
1965	247.9375126
1966	247.9352239
1967	247.9336687
1968	247.9321579
1969	247.9297288
1970	247.9286434
1971	247.9266191
1972	247.9260405
1973	247.9218051
1974	247.915836
1975	247.9125559
1976	247.9080707
1977	247.9054474
1978	247.9038939
1979	247.9035494
1980	247.9022339
1981	247.899451
1982	247.8976582
1983	247.8962974
1984	247.8947216
1985	247.8912477
1986	247.887881
1987	247.8870399
1988	247.8813642
1989	247.8807858
1990	247.8780472
1991	247.8764693
1992	247.8738033
1993	247.8722503
1994	247.868721
1995	247.8658425
1996	247.86353
1997	247.8623149
1998	247.8600868
1999	247.8583573
2000	247.8568638
2001	247.8543982
2002	247.8524227
2003	247.8488194
2004	247.8477986
2005	247.8453031
2006	247.8436618
2007	247.8417138
2008	247.8403013
2009	247.8372404
2010	247.8371412
2011	247.8357759
2012	247.8336974
2013	247.832912
2014	247.8311322
2015	247.8283389
2016	247.8255784
2017	247.8235143
2018	247.8229427
2019	247.8208141
2020	247.8198058
2021	247.8175846
2022	247.8164976
2023	247.8162399
2024	247.8131636
2025	247.8105168
2026	247.8065495
2027	247.8054201
2028	247.8047797
2029	247.8015961
2030	247.7996051
2031	247.7987011
2032	247.7955754
2033	247.7923703
2034	247.792096
2035	247.7903058
2036	247.7902142
2037	247.7863177
2038	247.7845347
2039	247.7844386
2040	247.7789387
2041	247.7777724
2042	247.7734757
2043	247.7725074
2044	247.7700018
2045	247.7684018
2046	247.7673054
2047	247.7659139
2048	247.7635063
2049	247.7625364
2050	247.7614236
2051	247.7606475
2052	247.7553252
2053	247.7517279
2054	247.7489653
2055	247.7469759
2056	247.7467315
2057	247.7434666
2058	247.7417586
2059	247.7405361
2060	247.7385494
2061	247.7369795
2062	247.7340744
2063	247.7339841
2064	247.7313753
2065	247.7293001
2066	247.7261368
2067	247.7243021
2068	247.7215215
2069	247.7180565
2070	247.7138346
2071	247.7110593
2072	247.7070925
2073	247.7044722
2074	247.7028218
2075	247.7021385
2076	247.6988432
2077	247.6966612
2078	247.6937259
2079	247.6917431
2080	247.6899398
2081	247.6872652
2082	247.685045
2083	247.683464
2084	247.6817522
2085	247.6804983
2086	247.6774965
2087	247.6757681
2088	247.6731688
2089	247.6708504
2090	247.6696947
2091	247.6689296
2092	247.6668992
2093	247.6657127
2094	247.6630801
2095	247.6629322
2096	247.662792
2097	247.6610015
2098	247.6605565
2099	247.657365
2100	247.6557083
2101	247.6553614
2102	247.6531509
2103	247.6517768
2104	247.6498113
2105	247.6495589
2106	247.6483149
2107	247.6476845
2108	247.6473764
2109	247.644737
2110	247.6423108
2111	247.6421906
2112	247.6420791
2113	247.6405137
2114	247.6389885
2115	247.6372826
2116	247.63634
2117	247.6330898
2118	247.6316881
2119	247.6316022
2120	247.6308828
2121	247.6292913
2122	247.6284681
2123	247.6276027
2124	247.6238508
2125	247.6213851
2126	247.6212636
2127	247.620504
2128	247.6202839
2129	247.6184268
2130	247.6160688
2131	247.6151007
2132	247.6124422
2133	247.6119989
2134	247.6105888
2135	247.6104322
2136	247.608764
2137	247.605736
2138	247.6053003
2139	247.6039209
2140	247.6017656
2141	247.5994571
2142	247.5974545
2143	247.5957409
2144	247.5930402
2145	247.5929175
2146	247.5872869
2147	247.5843563
2148	247.5819484
2149	247.5786342
2150	247.5767116
2151	247.5746324
2152	247.5721528
2153	247.5720565
2154	247.5717971
2155	247.5716749
2156	247.5683092
2157	247.5657338
2158	247.5623076
2159	247.5598588
2160	247.5578557
2161	247.5553653
2162	247.5521038
2163	247.5514367
2164	247.5507894
2165	247.5494093
2166	247.547427
2167	247.5444945
2168	247.5406623
2169	247.5380408
2170	247.5361522
2171	247.5354606
2172	247.5337954
2173	247.5317235
2174	247.5293416
2175	247.526781
2176	247.5246565
2177	247.5242349
2178	247.5217752
2179	247.5191714
2180	247.517617
2181	247.5159343
2182	247.5142955
2183	247.5126136
2184	247.5115211
2185	247.5090033
2186	247.5069919
2187	247.5066516
2188	247.5057288
2189	247.5043625
2190	247.5016305
2191	247.4967552
2192	247.4939224
2193	247.4924696
2194	247.4898885
2195	247.489461
2196	247.4888197
2197	247.4865434
2198	247.4841578
2199	247.4804884
2200	247.4791408
2201	247.4781403
2202	247.4759367
2203	247.4743371
2204	247.472907
2205	247.4699669
2206	247.4689147
2207	247.4673747
2208	247.4658491
2209	247.4657222
2210	247.4634937
2211	247.4599145
2212	247.4569174
2213	247.4560816
2214	247.4555231
2215	247.4547976
2216	247.4529634
2217	247.4506238
2218	247.4494324
2219	247.4461816
2220	247.4442014
2221	247.440562
2222	247.4389727
2223	247.4368454
2224	247.435162
2225	247.4332534
2226	247.4314035
2227	247.4290626
2228	247.4272176
2229	247.4263926
2230	247.4246392
2231	247.4223948
2232	247.4196419
2233	247.4194206
2234	247.4193618
2235	247.4176819
2236	247.414357
2237	247.412394
2238	247.4105012
2239	247.4081708
2240	247.4066753
2241	247.4044782
2242	247.4024608
2243	247.4017249
2244	247.3984302
2245	247.3955244
2246	247.3949714
2247	247.3934644
2248	247.3909151
2249	247.3874735
2250	247.3857273
2251	247.3853202
2252	247.3835266
2253	247.3795868
2254	247.3774174
2255	247.3757785
2256	247.3742209
2257	247.3710744
2258	247.3703761
2259	247.3691746
2260	247.366606
2261	247.3651681
2262	247.364267
2263	247.3635946
2264	247.363482
2265	247.3616539
2266	247.3604647
2267	247.3559094
2268	247.3558816
2269	247.3537569
2270	247.3524513
2271	247.3499989
2272	247.3491812
2273	247.3473696
2274	247.345006
2275	247.3445675
2276	247.3439984
2277	247.3406971
2278	247.3400284
2279	247.3372765
2280	247.3338711
2281	247.3338023
2282	247.3323545
2283	247.3322362
2284	247.3317378
2285	247.3314139
2286	247.3295761
2287	247.3267894
2288	247.3264223
2289	247.3248982
2290	247.3241303
2291	247.3226983
2292	247.3225636
2293	247.3205284
2294	247.3204789
2295	247.3184029
2296	247.3177876
2297	247.3175635
2298	247.3164827
2299	247.3144595
2300	247.3129585
2301	247.3094056
2302	247.3068756
2303	247.3050725
2304	247.303065
2305	247.301116
2306	247.300081
2307	247.2978582
2308	247.2965744
2309	247.2964488
2310	247.2937005
2311	247.2923743
2312	247.2896784
2313	247.288348
2314	247.2870973
2315	247.2839588
2316	247.2833476
2317	247.283168
2318	247.2801756
2319	247.2782043
2320	247.2738987
2321	247.2731319
2322	247.2718356
2323	247.2702486
2324	247.268784
2325	247.2671008
2326	247.2655448
2327	247.263034
2328	247.2628185
2329	247.2590531
2330	247.2565478
2331	247.2526009
2332	247.2507597
2333	247.2492022
2334	247.2470826
2335	247.2459495
2336	247.2444988
2337	247.2418825
2338	247.2388858
2339	247.2364288
2340	247.234468
2341	247.2326053
2342	247.2323741
2343	247.2311791
2344	247.2289905
2345	247.2288283
2346	247.2268801
2347	247.2267454
2348	247.2250642
2349	247.2249784
2350	247.2228659
2351	247.2200951
2352	247.2200689
2353	247.2168602
2354	247.2135586
2355	247.2121015
2356	247.2071649
2357	247.204725
2358	247.2046452
2359	247.2023939
2360	247.2007251
2361	247.1971519
2362	247.1956612
2363	247.1930776
2364	247.1906864
2365	247.1866075
2366	247.1851383
2367	247.1819551
2368	247.1806389
2369	247.1805398
2370	247.1789913
2371	247.1775465
2372	247.1751148
2373	247.1735612
2374	247.170967
2375	247.1705137
2376	247.1692717
2377	247.168114
2378	247.1680606
2379	247.1680282
2380	247.1662563
2381	247.165339
2382	247.1636478
2383	247.1616056
2384	247.1590068
2385	247.1552133
2386	247.1537487
2387	247.1509254
2388	247.1481801
2389	247.1467555
2390	247.1459174
2391	247.1449244
2392	247.1448176
2393	247.1432787
2394	247.1429019
2395	247.1417799
2396	247.1399889
2397	247.1393536
2398	247.1386839
2399	247.1357446
2400	247.135422
2401	247.1344095
2402	247.1304702
2403	247.1278219
2404	247.1266635
2405	247.1246068
2406	247.1231132
2407	247.1215944
2408	247.1202051
2409	247.1196036
2410	247.1186198
2411	247.1176216
2412	247.1152288
2413	247.1141118
2414	247.1128112
2415	247.1127338
2416	247.1126366
2417	247.1103689
2418	247.1087623
2419	247.1074124
2420	247.1071263
2421	247.106875
2422	247.1055968
2423	247.1046413
2424	247.1041247
2425	247.0996782
2426	247.0969351
2427	247.0948241
2428	247.0910674
2429	247.0904896
2430	247.0877197
2431	247.0865862
2432	247.0859961
2433	247.083928
2434	247.0804834
2435	247.0804185
2436	247.0787364
2437	247.0785997
2438	247.0772999
2439	247.0753306
2440	247.073998
2441	247.0733332
2442	247.0721085
2443	247.0720134
2444	247.0696303
2445	247.0692134
2446	247.0676601
2447	247.0670237
2448	247.0653548
2449	247.0638223
2450	247.0633693
2451	247.061592
2452	247.0594699
2453	247.0578371
2454	247.0574635
2455	247.0569504
2456	247.0568089
2457	247.0540628
2458	247.0529553
2459	247.0518948
2460	247.0516933
2461	247.0503148
2462	247.0497594
2463	247.0495225
2464	247.0492177
2465	247.048259
2466	247.0474294
2467	247.0473461
2468	247.0441744
2469	247.0421933
2470	247.0410579
2471	247.0405865
2472	247.039155
2473	247.0377568
2474	247.0365262
2475	247.0357687
2476	247.0351862
2477	247.0351257
2478	247.0345437
2479	247.0344699
2480	247.0335969
2481	247.0305492
2482	247.0286872
2483	247.0286014
2484	247.0282141
2485	247.0267913
2486	247.0263508
2487	247.0251126
2488	247.0249663
2489	247.0241619
2490	247.0220425
2491	247.0219798
2492	247.0217604
2493	247.021686
2494	247.0195451
2495	247.0190744
2496	247.0187441
2497	247.0168808
2498	247.0154609
2499	247.0133038
2500	247.0119092
2501	247.0108144
2502	247.0082131
2503	247.0073625
2504	247.0073013
2505	247.0069655
2506	247.0069019
2507	247.005417
2508	247.0042601
2509	247.0034541
2510	247.0032005
2511	247.0014663
2512	247.0010694
2513	246.9995469
2514	246.9982026
2515	246.9977111
2516	246.9971707
2517	246.9967047
2518	246.9966045
2519	246.9953118
2520	246.9943709
2521	246.992255
2522	246.9910088
2523	246.9898117
2524	246.9897864
2525	246.987871
2526	246.9866976
2527	246.9858849
2528	246.9852869
2529	246.9850792
2530	246.9848659
2531	246.98282
2532	246.9819742
2533	246.9805439
2534	246.9787153
2535	246.9756112
2536	246.9753159
2537	246.9748136
2538	246.9745881
2539	246.9738948
2540	246.9726771
2541	246.9725625
2542	246.9724612
2543	246.9723567
2544	246.9702958
2545	246.9678916
2546	246.9668893
2547	246.9647332
2548	246.9642433
2549	246.9639588
2550	246.9638419
2551	246.9623685
2552	246.9622809
2553	246.9606207
2554	246.95967
2555	246.9595606
2556	246.9588666
2557	246.9580594
2558	246.9568824
2559	246.9560041
2560	246.9559781
2561	246.955443
2562	246.9531789
2563	246.9525065
2564	246.951852
2565	246.9500307
2566	246.9496406
2567	246.9481301
2568	246.9476707
2569	246.9468558
2570	246.9439801
2571	246.9426019
2572	246.9416559
2573	246.9415277
2574	246.9410509
2575	246.9407899
2576	246.9407107
2577	246.9367264
2578	246.9353895
2579	246.9352095
2580	246.9328895
2581	246.9315989
2582	246.9312159
2583	246.9299696
2584	246.9299268
2585	246.9283914
2586	246.9265847
2587	246.9264216
2588	246.9255325
2589	246.9254578
2590	246.922973
2591	246.9227687
2592	246.9218692
2593	246.9195038
2594	246.9173947
2595	246.9164413
2596	246.9162033
2597	246.9142258
2598	246.913832
2599	246.9127541
2600	246.9102927
2601	246.9094581
2602	246.9091168
2603	246.9087218
2604	246.9076284
2605	246.9075632
2606	246.9074903
2607	246.9059841
2608	246.9059441
2609	246.9032263
2610	246.9022275
2611	246.9012265
2612	246.8985727
2613	246.896544
2614	246.8953702
2615	246.8940173
2616	246.8935703
2617	246.8922383
2618	246.8917207
2619	246.8914004
2620	246.8902305
2621	246.8897688
2622	246.8895692
2623	246.8893619
2624	246.8891689
2625	246.8882829
2626	246.8876578
2627	246.8856021
2628	246.8843925
2629	246.883758
2630	246.8825488
2631	246.8810479
2632	246.8801952
2633	246.8797077
2634	246.878889
2635	246.8771648
2636	246.8761991
2637	246.8743906
2638	246.8742938
2639	246.8710333
2640	246.8704265
2641	246.8684164
2642	246.8679372
2643	246.8675885
2644	246.8661916
2645	246.8654118
2646	246.8635695
2647	246.8629541
2648	246.8629326
2649	246.8628759
2650	246.8617239
2651	246.8602544
2652	246.8598412
2653	246.859807
2654	246.8593577
2655	246.8592374
2656	246.8591261
2657	246.8579396
2658	246.8579131
2659	246.8573361
2660	246.8545428
2661	246.8522701
2662	246.8522319
2663	246.8521443
2664	246.8520576
2665	246.8495312
2666	246.8471023
2667	246.846864
2668	246.8467706
2669	246.8449865
2670	246.8438554
2671	246.8438188
2672	246.843088
2673	246.8426012
2674	246.8418366
2675	246.8417962
2676	246.8407986
2677	246.8374267
2678	246.837183
2679	246.8337557
2680	246.8330427
2681	246.8322692
2682	246.830047
2683	246.8298045
2684	246.8297143
2685	246.8283332
2686	246.8281553
2687	246.8280944
2688	246.8259139
2689	246.823672
2690	246.8219995
2691	246.8219159
2692	246.8194163
2693	246.8174981
2694	246.8174761
2695	246.8162142
2696	246.8158317
2697	246.8157499
2698	246.8156408
2699	246.8149621
2700	246.814035
2701	246.813513
2702	246.8124112
2703	246.8102864
2704	246.8082978
2705	246.8080668
2706	246.8064068
2707	246.8045077
2708	246.8025659
2709	246.8018277
2710	246.800945
2711	246.8000914
2712	246.799338
2713	246.7993033
2714	246.7983634
2715	246.7981755
2716	246.7975697
2717	246.795261
2718	246.7937253
2719	246.7912753
2720	246.7904087
2721	246.7884926
2722	246.7854699
2723	246.784909
2724	246.7841997
2725	246.7825468
2726	246.7819542
2727	246.781318
2728	246.7812581
2729	246.7804248
2730	246.7770713
2731	246.7762161
2732	246.7761455
2733	246.7756894
2734	246.7747029
2735	246.7746371
2736	246.7731603
2737	246.7721641
2738	246.7705943
2739	246.7698005
2740	246.7695939
2741	246.7679942
2742	246.7666125
2743	246.7656704
2744	246.764353
2745	246.763243
2746	246.7627985
2747	246.7612013
2748	246.7595517
2749	246.7595295
2750	246.758562
2751	246.7579292
2752	246.7566115
2753	246.7565358
2754	246.7548455
2755	246.754683
2756	246.7534691
2757	246.7515001
2758	246.7510471
2759	246.7503851
2760	246.7489701
2761	246.7488503
2762	246.7483727
2763	246.7479414
2764	246.7474316
2765	246.7473623
2766	246.7472636
2767	246.7466453
2768	246.7465322
2769	246.7451524
2770	246.7437079
2771	246.7427555
2772	246.7416912
2773	246.740826
2774	246.739809
2775	246.7397626
2776	246.7393999
2777	246.7379894
2778	246.7361245
2779	246.7360773
2780	246.7347604
2781	246.7331493
2782	246.7317434
2783	246.7299381
2784	246.7296299
2785	246.729275
2786	246.7285579
2787	246.7279923
2788	246.7269787
2789	246.7268175
2790	246.7254789
2791	246.7244167
2792	246.7234986
2793	246.7218424
2794	246.7189724
2795	246.717262
2796	246.7155578
2797	246.7142909
2798	246.7141577
2799	246.7134845
2800	246.713384
2801	246.7133377
2802	246.7130711
2803	246.7121981
2804	246.7116028
2805	246.7114741
2806	246.7114195
2807	246.7109949
2808	246.7108934
2809	246.7092731
2810	246.707743
2811	246.7065255
2812	246.7050634
2813	246.7046221
2814	246.7045191
2815	246.7021626
2816	246.7002449
2817	246.6972186
2818	246.697038
2819	246.6969977
2820	246.6949979
2821	246.694732
2822	246.694655
2823	246.6929806
2824	246.6918016
2825	246.6907092
2826	246.6893649
2827	246.6887676
2828	246.6882264
2829	246.6857616
2830	246.685719
2831	246.6852028
2832	246.6826806
2833	246.6826546
2834	246.6817261
2835	246.681651
2836	246.6799759
2837	246.6792718
2838	246.678426
2839	246.6766389
2840	246.6757903
2841	246.6757783
2842	246.6741254
2843	246.6716533
2844	246.671429
2845	246.6713824
2846	246.6713314
2847	246.671029
2848	246.6704863
2849	246.6702932
2850	246.6692113
2851	246.6684746
2852	246.6673491
2853	246.6669421
2854	246.6661912
2855	246.6661034
2856	246.6652578
2857	246.6647577
2858	246.6643688
2859	246.6643471
2860	246.6625726
2861	246.6615669
2862	246.6602023
2863	246.6594078
2864	246.6588927
2865	246.6576964
2866	246.6569295
2867	246.6557213
2868	246.6556925
2869	246.6542805
2870	246.6542604
2871	246.6534532
2872	246.6531691
2873	246.6531239
2874	246.6531013
2875	246.6529037
2876	246.6517399
2877	246.6506484
2878	246.6506252
2879	246.6499436
2880	246.6495202
2881	246.6482228
2882	246.6474924
2883	246.6464212
2884	246.6440668
2885	246.643954
2886	246.6426166
2887	246.6425794
2888	246.6398243
2889	246.6389881
2890	246.6373822
2891	246.6355467
2892	246.6349738
2893	246.6347711
2894	246.6347355
2895	246.633662
2896	246.6336104
2897	246.6315876
2898	246.6312096
2899	246.6296165
2900	246.6286248
2901	246.6280336
2902	246.6267635
2903	246.6260827
2904	246.6250696
2905	246.6233991
2906	246.6233165
2907	246.6219589
2908	246.6212259
2909	246.6211898
2910	246.6206024
2911	246.6192852
2912	246.6153041
2913	246.615247
2914	246.6152125
2915	246.6144591
2916	246.6126392
2917	246.6111565
2918	246.6108141
2919	246.6107211
2920	246.6090575
2921	246.6078871
2922	246.6064891
2923	246.6045913
2924	246.6038074
2925	246.603651
2926	246.6032083
2927	246.6023132
2928	246.600647
2929	246.598845
2930	246.598689
2931	246.5967636
2932	246.5945412
2933	246.5909852
2934	246.5897803
2935	246.5897179
2936	246.5893287
2937	246.5891995
2938	246.5874708
2939	246.5865033
2940	246.586318
2941	246.5862691
2942	246.5854254
2943	246.5844544
2944	246.5825171
2945	246.5824749
2946	246.5816511
2947	246.5812707
2948	246.5793136
2949	246.5780326
2950	246.576231
2951	246.5748545
2952	246.5745274
2953	246.573519
2954	246.5721654
2955	246.5713692
2956	246.5713359
2957	246.5702737
2958	246.5688716
2959	246.5666406
2960	246.5647387
2961	246.5645205
2962	246.56415
2963	246.5640713
2964	246.563323
2965	246.562828
2966	246.5612829
2967	246.5609653
2968	246.5609412
2969	246.5598106
2970	246.5583835
2971	246.558185
2972	246.5577224
2973	246.5570024
2974	246.5556038
2975	246.5539953
2976	246.5533628
2977	246.5519395
2978	246.5509791
2979	246.5506669
2980	246.5502917
2981	246.5493034
2982	246.5479355
2983	246.5467312
2984	246.5462967
2985	246.5454766
2986	246.5453004
2987	246.5437983
2988	246.5434048
2989	246.5421749
2990	246.5419619
2991	246.5418668
2992	246.5416629
2993	246.5397152
2994	246.5394219
2995	246.5393621
2996	246.5386669
2997	246.5363493
2998	246.5358157
2999	246.5345884
3000	246.532355
3001	246.5311243
3002	246.5293016
3003	246.5279536
3004	246.5274431
3005	246.5270655
3006	246.5259557
3007	246.5258843
3008	246.525808
3009	246.5256038
3010	246.5255272
3011	246.525434
3012	246.5245403
3013	246.5244818
3014	246.5229048
3015	246.5228852
3016	246.5215576
3017	246.5208386
3018	246.5191678
3019	246.5189833
3020	246.5183428
3021	246.5174074
3022	246.5170022
3023	246.5157668
3024	246.5144482
3025	246.5134038
3026	246.5123005
3027	246.5117653
3028	246.5101366
3029	246.5099254
3030	246.5098669
3031	246.5098099
3032	246.5083851
3033	246.5071902
3034	246.5058473
3035	246.505809
3036	246.5041565
3037	246.5031933
3038	246.503149
3039	246.5030328
3040	246.5010118
3041	246.4997423
3042	246.49967
3043	246.4993246
3044	246.4983718
3045	246.4972565
3046	246.496207
3047	246.4954532
3048	246.4943117
3049	246.4923326
3050	246.4906519
3051	246.4901553
3052	246.4893492
3053	246.4865641
3054	246.4858431
3055	246.4843731
3056	246.4836728
3057	246.4835493
3058	246.4821283
3059	246.480382
3060	246.480301
3061	246.4802849
3062	246.4773606
3063	246.4769325
3064	246.4748338
3065	246.4746997
3066	246.4738621
3067	246.4735772
3068	246.4720407
3069	246.4716998
3070	246.4692482
3071	246.4685755
3072	246.4683888
3073	246.4681567
3074	246.4673104
3075	246.467175
3076	246.4670346
3077	246.4669822
3078	246.4655358
3079	246.4637215
3080	246.4624168
3081	246.4590552
3082	246.4574004
3083	246.4572993
3084	246.4558957
3085	246.4557953
3086	246.454766
3087	246.4523605
3088	246.4496759
3089	246.4496589
3090	246.4484723
3091	246.4469211
3092	246.4459357
3093	246.4456161
3094	246.4455971
3095	246.4446792
3096	246.4445851
3097	246.4436894
3098	246.4436377
3099	246.4417328
3100	246.4402564
3101	246.440145
3102	246.4388261
3103	246.4384497
3104	246.4381412
3105	246.4376561
3106	246.437634
3107	246.4368103
3108	246.4359825
3109	246.4345478
3110	246.4344812
3111	246.4324818
3112	246.432337
3113	246.431043
3114	246.4306396
3115	246.4292126
3116	246.4275854
3117	246.4275358
3118	246.4258082
3119	246.4248635
3120	246.4233338
3121	246.4222218
3122	246.421755
3123	246.4213951
3124	246.4211445
3125	246.4210676
3126	246.4203837
3127	246.4201421
3128	246.4200122
3129	246.4188031
3130	246.4172529
3131	246.4169678
3132	246.4166587
3133	246.416107
3134	246.4157838
3135	246.4143522
3136	246.4130818
3137	246.4110023
3138	246.4098014
3139	246.4096412
3140	246.4095708
3141	246.4082789
3142	246.4072838
3143	246.4072523
3144	246.4063799
3145	246.4054948
3146	246.4038615
3147	246.4037208
3148	246.4029666
3149	246.4029183
3150	246.4021836
3151	246.4021171
3152	246.4018756
3153	246.4018587
3154	246.401804
3155	246.4012394
3156	246.4009123
3157	246.3989307
3158	246.3988337
3159	246.3982791
3160	246.3966705
3161	246.3961018
3162	246.3934221
3163	246.3918933
3164	246.3910518
3165	246.3902536
3166	246.3879506
3167	246.3878619
3168	246.3877104
3169	246.3875901
3170	246.3852226
3171	246.3841435
3172	246.3831019
3173	246.3819598
3174	246.3808039
3175	246.3794235
3176	246.3783523
3177	246.3783124
3178	246.3774332
3179	246.3765424
3180	246.3764424
3181	246.3763709
3182	246.3744781
3183	246.3744294
3184	246.3735974
3185	246.3728837
3186	246.3722699
3187	246.3715584
3188	246.3715134
3189	246.3705795
3190	246.3693205
3191	246.3691396
3192	246.3690784
3193	246.3690298
3194	246.3675814
3195	246.366504
3196	246.3662675
3197	246.3662018
3198	246.3659787
3199	246.3638754
3200	246.3631202
3201	246.3615933
3202	246.3614354
3203	246.3600688
3204	246.3571232
3205	246.3568541
3206	246.3567564
3207	246.3564253
3208	246.3557789
3209	246.3548053
3210	246.3533806
3211	246.3515779
3212	246.3515458
3213	246.350234
3214	246.3485673
3215	246.3484974
3216	246.3478499
3217	246.3477774
3218	246.3473814
3219	246.3457791
3220	246.3457545
3221	246.3455415
3222	246.3445002
3223	246.3443939
3224	246.3421352
3225	246.3420025
3226	246.3401453
3227	246.3389482
3228	246.3372704
3229	246.3357773
3230	246.3348786
3231	246.3348433
3232	246.3347753
3233	246.3346719
3234	246.3344249
3235	246.3330682
3236	246.3322195
3237	246.332162
3238	246.331053
3239	246.3293974
3240	246.3293715
3241	246.3292906
3242	246.3288663
3243	246.3288327
3244	246.3288208
3245	246.3274737
3246	246.3274093
3247	246.3270337
3248	246.3261735
3249	246.3261366
3250	246.3247397
3251	246.3245472
3252	246.3242085
3253	246.3227415
